type,kud_date,kud_text,kud_amount,toto_date,toto_text,toto_amount,label
negative,17.12.2021,ESPRESSO HOUSE 7160 T3 KASTRUP,-85.0,20.12.2021,Winter tires,3920.0,0
negative,20.12.2021,SLOTHS AUTO ApS 01404,-3920.0,19.12.2021,Pastries ,170.0,0
negative,21.12.2021,267 LAGKAGHUSET SOLROED,-170.0,20.12.2021,Supermarket ,396.8,0
negative,22.12.2021,SOLROED FDB SUPERBRUGSEN,-396.8,27.12.2021,Storbæltbroen,245.0,0
negative,27.12.2021,Storebæltsforbinde 67123,-245.0,26.12.2021,Pizza,236.0,0
negative,28.12.2021,Just Eat dk Copenhagen,-236.0,23.12.2021,Tube repair ,89.9,0
negative,28.12.2021,BAUHAUS ISHOEJ ISHOEJ,-89.9,27.12.2021,Guanti,120.0,0
negative,29.12.2021,SPORT24 OUTLET ISHOEJ ISHOEJ,-120.0,02.01.2023,Bauhaus,2429.2,0
negative,02.01.2023,BAUHAUS Ishøj 97216,-2429.2,01.01.2023,Benzina,500.57,0
negative,02.01.2023,Q8 Service 8042 66938,-500.57,01.01.2023,Mc Donald ,277.0,0
negative,03.01.2023,McDonalds Solroed rest,-277.0,03.01.2023,Supermarket ,29.0,0
negative,03.01.2023,SuperB Solrød 05011,-29.0,07.01.2023,Supermarket ,320.66,0
negative,09.01.2023,LIDL 04152,-320.66,09.01.2023,Pappa Loki,243.9,0
negative,09.01.2023,Maxi Zoo Gentofte 74854,-243.9,09.01.2023,Cutting board,153.95,0
negative,10.01.2023,Bahne Fisketorvet 23978,-153.95,09.01.2023,Brosse à dents,599.0,0
negative,10.01.2023,Elgiganten 3016 40096,-599.0,11.01.2023,Lidl,490.1,0
negative,11.01.2023,LIDL 08073,-490.1,15.01.2023,Bauhaus,582.6,0
negative,16.01.2023,BAUHAUS Ishøj 06200,-582.6,15.01.2023,Mc Donald ,286.0,0
negative,17.01.2023,McDonalds Solroed rest,-286.0,17.01.2023,Benzina ,500.2,0
negative,18.01.2023,Q8 Service 8042 76980,-500.2,22.01.2023,Formula,648.75,0
negative,22.01.2023,MobilePay Caroline Boje,-648.75,26.01.2023,Falck deer removal,1000.0,0
negative,26.01.2023,MobilePay FALCK FAN,-1000.0,28.01.2023,Supermarket ,712.6,0
negative,30.01.2023,LIDL 25343,-712.6,31.01.2023,Apple app,45.0,0
negative,31.01.2023,APPLE COM BILL 80249625,-45.0,01.02.2023,A-kasse,517.0,0
negative,01.02.2023,HK Handels og Kontorf,-517.0,01.02.2023,Insurance car,494.42,0
negative,01.02.2023,Gjensidige Forsikring D,-494.42,01.02.2023,Airbnb hotel,18769.35,0
negative,01.02.2023,PAYPAL AIRBNB HMPF8N,-18769.35,05.02.2023,Mc Donald ,219.0,0
negative,05.02.2023,MobilePay McDonald s Motelvej So,-219.0,04.02.2023,Supermarket ,605.45,0
negative,06.02.2023,SuperB Solrød 25356,-605.45,08.02.2023,Supermarket ,368.65,0
negative,08.02.2023,SuperB Solrød 28489,-368.65,12.02.2023,Supermarket ,1442.05,0
negative,13.02.2023,Fisketorvet Føtex 77421,-1442.05,12.02.2023,Dog stuff,107.0,0
negative,13.02.2023,ZooBiiDoo 39920,-107.0,12.02.2023,El bill 2022,33300.75,0
negative,13.02.2023,Electricity bill 202,-33300.75,12.02.2023,Mc Donald ,256.0,0
negative,14.02.2023,McDonalds Solroed rest,-256.0,19.02.2023,Mc Donald ,253.0,0
negative,19.02.2023,MobilePay McDonald s Motelvej So,-253.0,22.02.2023,Popcorn cinema,69.0,0
negative,22.02.2023,Bigbio Nordhavn 84119,-69.0,22.02.2023,Parking cinema,25.63,0
negative,27.02.2023,PAYPAL EASYPARK AS 35314369001,-25.63,25.02.2023,Ikea,399.0,0
negative,27.02.2023,IKEA 094 HFB ECO 02277,-399.0,28.02.2023,Mortgage,7300.0,0
negative,28.02.2023,Transfer to budget,-7300.0,01.03.2023,Car insurance ,494.42,0
negative,01.03.2023,Gjensidige Forsikring D,-494.42,01.03.2023,Mobile pay Caro,955.0,0
negative,02.03.2023,MobilePay Caroline Boje,-955.0,02.03.2023,Insurances,337.0,0
negative,02.03.2023,MobilePay Caroline Boje,-337.0,03.03.2023,GCP,220.22,0
negative,03.03.2023,Google CLOUD z8VSMz Milan,-220.22,06.03.2023,Supermarket ,243.15,0
negative,06.03.2023,SuperB Solrød 44778,-243.15,08.03.2023,Mc Donald,282.0,0
negative,08.03.2023,McD 0107 SOLROD Karlslunde,-282.0,09.03.2023,Benzina ,400.02,0
negative,10.03.2023,Q8 Service 8042 37010,-400.02,11.03.2023,Supermarket ,375.55,0
negative,13.03.2023,LIDL 67548,-375.55,12.03.2023,Mc Donald ,240.0,0
negative,15.03.2023,McD 0107 SOLROD Karlslunde,-240.0,17.03.2023,Supermarket ,674.0,0
negative,17.03.2023,SuperB Solrød 53160,-674.0,19.03.2023,Supermarket ,13.5,0
negative,20.03.2023,Meny Solrød str 85863,-13.5,22.03.2023,Mc Donald,225.0,0
negative,22.03.2023,McD 0107 SOLROD Karlslunde,-225.0,23.03.2023,Benzina,605.77,0
negative,24.03.2023,Q8 Service 8042 47540,-605.77,27.03.2023,Supermarket ,1244.75,0
negative,28.03.2023,Fisketorvet Føtex 00458,-1244.75,29.03.2023,Haircut,369.0,0
negative,29.03.2023,Kim Q Hair design 20036,-369.0,31.03.2023,Mortgage,7300.0,0
negative,31.03.2023,Transfer to budget,-7300.0,29.07.2019,Taxi airport,200.0,0
negative,03.07.2020,MobilePay Caroline Boje,200.0,15.07.2022,Colazione autoroute,8.0,0
negative,21.07.2020,GREENMOBILITY A S KBENHAVN K,-8.0,03.07.2021,Haircut,325.0,0
negative,22.07.2020,Kim Q Hair design 12454,-325.0,22.07.2018,Cadeau Gigi,39.95,0
negative,28.07.2020,SILVAN 637 Fisketo 98198,-39.95,06.09.2020,Bauhaus,499.7,0
negative,07.09.2020,BAUHAUS Ishøj 72366,-499.7,10.09.2020,Supermarket ,226.18,0
negative,10.09.2020,Meny Solrød str 04294,-226.18,20.09.2020,Electricity havneholmen ,954.35,0
negative,21.09.2020,Electricity Havneh,-954.35,01.07.2023,A-kasse,517.0,0
negative,01.07.2022,HK Handels og Kontorf,-517.0,22.07.2018,Stuff for house,65.85,0
negative,04.07.2022,Google CLOUD WBFvQD Milan,-65.85,18.07.2022,B Skat,1069.0,0
negative,18.07.2022,B Skat 20 07 2022,-1069.0,17.07.2022,Gips,1482.32,0
negative,19.07.2022,45562,-1482.32,22.07.2022,Supermarket ,954.65,0
negative,22.07.2022,SuperB Solrød 18695,-954.65,24.07.2022,Baby changing mat,800.0,0
negative,24.07.2022,MobilePay Caroline Boje,-800.0,25.07.2022,Supermarket ,118.95,0
negative,25.07.2022,SuperB Solrød 02866,-118.95,27.07.2022,Dinner Frederik,740.0,0
negative,27.07.2022,MobilePay Caroline Boje,-740.0,30.07.2022,Sticker baby room,808.0,0
negative,30.07.2022,MobilePay Caroline Boje,-808.0,04.08.2022,Supermarket ,349.35,0
negative,04.08.2022,LIDL 43152,-349.35,03.08.2022,Mc donalds for cinema,77.0,0
negative,05.08.2022,MCDONALDS FISKETORVET Koebenhavn,-77.0,05.08.2022,Caroline house expenses,328.0,0
negative,05.08.2022,MobilePay Caroline Boje,-328.0,07.08.2022,Supermarket ,1278.85,0
negative,08.08.2022,SuperB Solrød 11086,-1278.85,06.08.2022,Amazon stuff for home,330.7,0
negative,09.08.2022,AMZN Mktp DE T811K2Z15 AMAZON DE,-330.7,11.08.2022,Bollo auto,600.0,0
negative,11.08.2022,Bollo auto,-600.0,13.08.2022,Bauhaus pool and paint,1447.83,0
negative,15.08.2022,BAUHAUS Ishøj 99340,-1447.83,20.08.2022,Baby brezza,2195.0,0
negative,22.08.2022,Babysam Tåstrup 59669,-2195.0,22.08.2022,Baby sam sterilizer & stuff,1058.9,0
negative,22.08.2022,Babysam Tåstrup 59845,-1058.9,22.08.2022,Mc Donald ,221.0,0
negative,24.08.2022,McDonalds Solroed rest,-221.0,24.08.2022,Supermarket ,612.1,0
negative,24.08.2022,SuperB Solrød 23800,-612.1,28.08.2022,Supermarket ,277.05,0
negative,29.08.2022,LIDL 69352,-277.05,29.08.2022,Baby sam,1144.95,0
negative,29.08.2022,Babysam Køge 97669,-1144.95,31.08.2022,Medicine Loki and formula Noah,624.85,0
negative,31.08.2022,Solrød Apotek 02326,-624.85,29.09.2023,Niels Present,70.0,0
negative,01.09.2022,MobilePay Lasse gift,-70.0,03.09.2022,Supermarket ,443.51,0
negative,05.09.2022,SuperB Solrød 31951,-443.51,04.09.2022,Supermarket ,55.0,0
negative,05.09.2022,SuperB Solrød 32726,-55.0,04.09.2022,Mc Donald ,282.0,0
negative,06.09.2022,McDonalds Solroed rest,-282.0,08.09.2022,Insurances Mobile pay,328.0,0
negative,08.09.2022,MobilePay Caroline Boje,-328.0,10.09.2022,Føtex,1066.2,0
negative,12.09.2022,Fisketorvet Føtex 26703,-1066.2,10.09.2022,Amazon lights,1281.06,0
negative,14.09.2022,AMZN Mktp DE 6Q54X3945 AMAZON DE,-1281.06,17.09.2022,Cadeau Charlotte,770.0,0
negative,17.09.2022,MobilePay Caroline Boje,-770.0,19.09.2022,Supermarket ,722.05,0
negative,19.09.2022,SuperB Solrød 29676,-722.05,25.09.2019,MobilePay Gift for Christia...,50.0,0
negative,20.09.2022,CPH Parkering A S 69818,-50.0,20.09.2022,Food,115.0,0
negative,22.09.2022,Pitanordic ApS 17467,-115.0,22.09.2022,Food lunch,389.0,0
negative,22.09.2022,COULOIR ApS 30323,-389.0,07.09.2018,Føtex,400.0,0
negative,23.09.2022,Øresundsbroen m SE 20381,-400.0,07.09.2018,Føtex,400.0,0
negative,26.09.2022,ØRESUNDSBROEN 59015,-400.0,22.09.2022,Parking,32.89,0
negative,27.09.2022,PAYPAL EASYPARK AS 35314369001,-32.89,27.09.2022,Service,5114.05,0
negative,28.09.2022,KROGSGAARD JENSEN 54415,-5114.05,17.07.2018,Nike gym shirt,199.0,0
negative,02.07.2018,MCDONALDS FISKETOR 08975,-199.0,01.07.2018,Fotex,271.99,0
negative,02.07.2018,Fisketorvet Føtex 96514,-271.99,12.07.2018,Fotex,300.0,0
negative,03.07.2018,MobilePay Caroline Boje,-300.0,05.07.2018,Fotex,220.0,0
negative,05.07.2018,MobilePay Caroline Boje,-220.0,08.07.2018,Zara pants,318.0,0
negative,09.07.2018,ZARA FISKETORVERT 85052,-318.0,08.07.2018,Havneholmen electricity,2279.54,0
negative,09.07.2018,Electricity bill,-2279.54,12.07.2018,Fotex,300.0,0
negative,12.07.2018,MobilePay Caroline Boje,-300.0,17.07.2018,Fotex,207.25,0
negative,17.07.2018,Fisketorvet Føtex 68519,-207.25,17.07.2018,Selfie stick,79.0,0
negative,18.07.2018,19846,-79.0,20.07.2018,Fotex,187.25,0
negative,20.07.2018,Fisketorvet Føtex 43894,-187.25,22.07.2018,Stuff for house,65.85,0
negative,23.07.2018,PLINT 70403,-65.85,22.07.2018,Cheesecake,127.0,0
negative,24.07.2018,VDK DKK 127 00,-127.0,30.07.2018,Train from airport,24.0,0
negative,26.07.2018,VDK DKK 24 00,-24.0,04.08.2018,Concert caro,500.0,0
negative,04.08.2018,MobilePay Caroline Boje,-500.0,06.08.2021,Supermarket ,19.95,0
negative,06.08.2018,LIDL 14609,-19.95,04.08.2018,Fotex,5.95,0
negative,06.08.2018,Fisketorvet Føtex 24578,-5.95,05.08.2018,Føtex,289.75,0
negative,06.08.2018,Fisketorvet Føtex 56563,-289.75,22.08.2018,Luggage Caro NY,1200.0,0
negative,22.08.2018,MobilePay Caroline Boje,-1200.0,21.08.2018,Pendlekort,700.0,0
negative,23.08.2018,VDK DKK 700 00,-700.0,23.08.2018,Fotex,57.7,0
negative,23.08.2018,Fisketorvet Føtex 30985,-57.7,25.08.2018,Caroline NY,750.0,0
negative,25.08.2018,MobilePay Caroline Boje,-750.0,26.08.2018,Føtex,333.6,0
negative,27.08.2018,Fisketorvet Føtex 62062,-333.6,29.08.2018,Fotex,162.75,0
negative,29.08.2018,Fisketorvet Føtex 33049,-162.75,31.08.2018,Mc donald,209.0,0
negative,31.08.2018,MCDONALDS FISKETOR 31357,-209.0,02.09.2018,Media license,108.0,0
negative,02.09.2018,MobilePay Caroline Boje,-108.0,01.09.2018,Fotex,595.95,0
negative,03.09.2018,Fisketorvet Føtex 60966,-595.95,01.09.2018,Ikea,1309.0,0
negative,03.09.2018,Ikea 121 ECO 48445,-1309.0,01.09.2018,Ikea,429.0,0
negative,03.09.2018,Ikea 121 ECO 58200,-429.0,02.09.2018,Føtex,96.95,0
negative,03.09.2018,Fisketorvet Føtex 29788,-96.95,07.09.2018,Føtex,400.0,0
negative,07.09.2018,MobilePay Caroline Boje,-400.0,07.09.2018,Ikea,19.0,0
negative,10.09.2018,Ikea 121 ECO 58948,-19.0,12.09.2018,Føtex,270.0,0
negative,12.09.2018,MobilePay Caroline Boje,-270.0,13.09.2018,Zara,698.0,0
negative,13.09.2018,ZARA FISKETORVERT 82995,-698.0,14.09.2018,Føtex,280.0,0
negative,14.09.2018,MobilePay Caroline Boje,-280.0,15.09.2018,Cable dvd,149.0,0
negative,17.09.2018,Elgiganten 3016 69507,-149.0,16.09.2018,Føtex,225.8,0
negative,17.09.2018,Fisketorvet Føtex 39293,-225.8,20.09.2018,Føtex,180.0,0
negative,20.09.2018,MobilePay Caroline Boje,-180.0,21.09.2018,Føtex,57.4,0
negative,21.09.2018,Fisketorvet Føtex 41361,-57.4,22.09.2018,Brunch Phønix,278.0,0
negative,24.09.2018,Restaurant Phønix 57368,-278.0,23.09.2018,Zara pants,1037.0,0
negative,24.09.2018,ZARA FISKETORVERT 99581,-1037.0,23.09.2018,Porta spezie cucina,249.95,0
negative,24.09.2018,BAHNE FISKETORVET 39994,-249.95,24.09.2018,Tennis balls for ago,100.0,0
negative,24.09.2018,SPORT 24 FISKETORV 52774,-100.0,02.01.2020,License Denmark,280.0,0
negative,02.01.2020,Kbh s Borgerservi 44130,-280.0,01.01.2020,Hotel Paris,3613.03,0
negative,03.01.2020,PAYPAL BOOKING COM 35314369001,-3613.03,01.01.2020,Trip Milan March,366.58,0
negative,03.01.2020,EASYJET EASYJET,-366.58,04.01.2020,Bed,12000.0,0
negative,06.01.2020,Schwarz Senge 08072,-12000.0,04.01.2020,Ikea,858.0,0
negative,06.01.2020,Ikea 121 ECO 61769,-858.0,04.01.2020,Green mobility ,56.0,0
negative,07.01.2020,GREENMOBILITY A S KBENHAVN K,-56.0,04.01.2020,Green mobility ,96.0,0
negative,07.01.2020,GREENMOBILITY A S KBENHAVN K,-96.0,07.01.2020,Supermarket: Føtex,104.85,0
negative,07.01.2020,Fisketorvet Føtex 91070,-104.85,13.01.2020,San Francisco,20.54,0
negative,13.01.2020,CVS PHARMACY Æ10035 SAN,-20.54,13.01.2020,San Francisco,47.45,0
negative,14.01.2020,STARBUCKS STORE 10892 SAN,-47.45,13.01.2020,San Francisco,122.95,0
negative,14.01.2020,PAYPAL UBER 4029357733,-122.95,13.01.2020,San Francisco,56.17,0
negative,14.01.2020,PAYPAL UBER 4029357733,-56.17,13.01.2020,San Francisco,180.32,0
negative,14.01.2020,PAYPAL UBER 4029357733,-180.32,13.01.2020,San Francisco,769.22,0
negative,14.01.2020,ALEXANDER BOOK CO SAN FRANCISCO,-769.22,13.01.2020,San Francisco,442.3,0
negative,14.01.2020,TAXI RIDE USA COM 2 NEW HYDE,-442.3,13.01.2020,San Francisco,364.47,0
negative,14.01.2020,101 MONTGOMERY ST SAN FRANCISCO,-364.47,13.01.2020,San Francisco,57.76,0
negative,14.01.2020,STARBUCKS STORE 49304 SAN,-57.76,13.01.2020,San Francisco,91.35,0
negative,14.01.2020,PAYPAL UBER 4029357733,-91.35,13.01.2020,San Francisco,199.42,0
negative,14.01.2020,PAYPAL UBER 4029357733,-199.42,13.01.2020,San Francisco,274.38,0
negative,14.01.2020,ALCATRAZ CRUISES SAN FRANCISCO,-274.38,13.01.2020,San Francisco,148.18,0
negative,15.01.2020,TST QUEEN S LOUISIANA PO SAN,-148.18,13.01.2020,San Francisco,70.85,0
negative,15.01.2020,PAYPAL UBER 4029357733,-70.85,13.01.2020,San Francisco,39.44,0
negative,15.01.2020,STARBUCKS STORE 00603 SAN,-39.44,13.01.2020,San Francisco,3527.25,0
negative,16.01.2020,CLUB QUARTERS SAN FRAN SAN,-3527.25,13.01.2020,San Francisco,122.36,0
negative,20.01.2020,PAYPAL UBER 4029357733,-122.36,13.01.2020,San Francisco,37.2,0
negative,21.01.2020,STARBUCKS EVE IAD DULLES,-37.2,19.01.2020,Backpack,262.2,0
negative,22.01.2020,AMZNMktplace amazon co uk,-262.2,24.01.2020,Føtex ,257.85,0
negative,24.01.2020,Fisketorvet Føtex 48831,-257.85,28.01.2020,Supermarket: Føtex,268.7,0
negative,28.01.2020,Fisketorvet Føtex 86066,-268.7,31.01.2020,Supermarket: Føtex,326.65,0
negative,31.01.2020,Fisketorvet Føtex 69757,-326.65,03.02.2020,Insurance Ago,390.25,0
negative,03.02.2020,If Skadeforsikring,-390.25,04.02.2020,Supermarket: Føtex,249.1,0
negative,04.02.2020,Fisketorvet Føtex 79501,-249.1,03.02.2020,Train,720.0,0
negative,05.02.2020,DINOFFENTLIGETRANSPORT VALBY,-720.0,07.02.2020,Supermarket: Føtex,290.1,0
negative,07.02.2020,Fisketorvet Føtex 53680,-290.1,12.02.2020,Coffee Lorenzo,120.0,0
negative,12.02.2020,Coffee Industri Sw 25710,-120.0,18.02.2020,Super,234.85,0
negative,13.02.2020,Fisketorvet Føtex 39372,-234.85,16.02.2020,Silvan punte fresatrice,439.9,0
negative,17.02.2020,SILVAN 637 Fisketo 96482,-439.9,16.02.2020,Green mobility ,88.0,0
negative,18.02.2020,GREENMOBILITY A S KBENHAVN K,-88.0,19.02.2020,Improv commedy,190.0,0
negative,19.02.2020,IMPROVCOMEDY EU KOBENHAVN K,-190.0,22.02.2020,Silvan plugs,259.9,0
negative,24.02.2020,SILVAN 637 Fisketo 41334,-259.9,23.02.2020,Føtex ,314.97,0
negative,24.02.2020,Fisketorvet Føtex 59927,-314.97,01.03.2020,Zara pants,299.0,0
negative,02.03.2020,ZARA FISKETORVERT 03562,-299.0,03.03.2020,Cleaning lady ,170.0,0
negative,03.03.2020,MobilePay Caroline Boje,-170.0,04.03.2020,Train,720.0,0
negative,06.03.2020,DINOFFENTLIGETRANSPORT VALBY,-720.0,07.03.2020,Ago vet,824.4,0
negative,09.03.2020,Bryggens Dyreklini 26844,-824.4,10.03.2020,Green mobility ,88.0,0
negative,12.03.2020,GREENMOBILITY A S KBENHAVN K,-88.0,12.03.2020,Føtex ,795.2,0
negative,12.03.2020,Fisketorvet Føtex 89810,-795.2,19.03.2020,Supermarket: Føtex,293.7,0
negative,19.03.2020,Fisketorvet Føtex 45685,-293.7,22.03.2020,Supermarket: Føtex,151.75,0
negative,23.03.2020,Fisketorvet Føtex 31835,-151.75,25.03.2020,Ago vet,2262.52,0
negative,25.03.2020,Bryggens Dyreklini 27383,-2262.52,13.04.2022,Parking ,60.0,0
negative,01.04.2020,Total fees,-60.0,07.04.2022,Car tax,665.0,0
negative,07.04.2022,Bil tax,-665.0,13.04.2022,Bauhaus,647.55,0
negative,13.04.2022,BAUHAUS Ishøj 96389,-647.55,13.04.2022,Parking ,60.0,0
negative,19.04.2022,Fisketorvet 49228,-60.0,16.04.2022,Supermarket ,957.1,0
negative,19.04.2022,Fisketorvet Føtex 83342,-957.1,18.04.2022,B-Skat 04.2022,1069.0,0
negative,19.04.2022,B Skat 20 04 2022,-1069.0,22.04.2022,Dentist,556.95,0
negative,25.04.2022,Solrød Tandklinik 75740,-556.95,27.04.2022,Supermarket ,97.8,0
negative,27.04.2022,føtex food Kr Ber 54107,-97.8,27.04.2022,Benzina,648.99,0
negative,28.04.2022,Q8 Service 8042 67191,-648.99,29.04.2022,Supermarket ,403.5,0
negative,29.04.2022,SuperB Solrød 44055,-403.5,02.05.2022,Parking cph airport ,704.0,0
negative,02.05.2022,CPH Parkering A S 18171,-704.0,02.05.2022,Ryanair Milano,856.19,0
negative,04.05.2022,RYANAIR PAYPAL COM,-856.19,08.05.2022,Stroller,6078.4,0
negative,09.05.2022,BabySam A S HQ 00198,-6078.4,08.05.2022,Supermarket ,499.53,0
negative,09.05.2022,Fisketorvet Føtex 66246,-499.53,11.05.2022,Supermarket ,391.55,0
negative,11.05.2022,LIDL 58177,-391.55,15.05.2022,Ikea,468.0,0
negative,16.05.2022,IKEA 094 HFB ECO 02983,-468.0,23.05.2022,Supermarket ,638.9,0
negative,23.05.2022,SuperB Solrød 60704,-638.9,29.05.2022,Supermarket ,788.95,0
negative,30.05.2022,LIDL 74726,-788.95,27.05.2022,Epass24 Norway,66.4,0
negative,30.05.2022,EPass Norway,-66.4,01.06.2022,Vitamins,427.9,0
negative,01.06.2022,MobilePay Caroline Boje,-427.9,01.06.2022,B Skat,1069.0,0
negative,01.06.2022,B Skat 20 05 2022,-1069.0,04.06.2022,Vacations Cannes Hot,15863.69,0
negative,08.06.2022,PAYPAL BOOKING 35314369001,-15863.69,08.06.2022,Supermarket ,592.25,0
negative,08.06.2022,SuperB Solrød 70646,-592.25,12.06.2022,Supermarket ,608.4,0
negative,13.06.2022,LIDL 87942,-608.4,13.06.2022,Tax Consultant,10000.0,0
negative,13.06.2022,Tax Return Faktura,-10000.0,13.06.2022,Dog food,249.0,0
negative,14.06.2022,ZooBiiDoo 14095,-249.0,19.06.2022,Benzina,500.96,0
negative,20.06.2022,Q8 Service 8042 10543,-500.96,28.06.2022,Tires change summer,850.0,0
negative,29.06.2022,SLOTHS AUTO ApS 01584,-850.0,30.06.2022,Supermarket ,183.36,0
negative,30.06.2022,SuperB Solrød 86548,-183.36,03.10.2022,Pappa Loki,198.95,0
negative,03.10.2022,Maxi Zoo Gentofte 31308,-198.95,06.10.2022,Insurances etc,328.0,0
negative,06.10.2022,MobilePay Caroline Boje,-328.0,07.10.2022,Parking (fine) fisketorvet,210.0,0
negative,07.10.2022,SECURITAS A S,-210.0,10.10.2022,Supermarket ,599.65,0
negative,10.10.2022,Fisketorvet Føtex 21631,-599.65,08.10.2022,Parking,45.71,0
negative,11.10.2022,PAYPAL EASYPARK AS 35314369001,-45.71,11.10.2022,Supermarket ,355.95,0
negative,11.10.2022,SuperB Solrød 45871,-355.95,13.10.2022,House Loan Closure,306589.32,0
negative,13.10.2022,4011320147,-306589.32,17.10.2022,Supermarket ,631.7,0
negative,17.10.2022,SuperB Solrød 50290,-631.7,13.10.2022,Course Udemy Swift,117.09,0
negative,18.10.2022,PAYPAL UDEMY 35314369001,-117.09,24.10.2022,Supermarket ,164.9,0
negative,24.10.2022,SuperB Solrød 53410,-164.9,25.10.2022,B-Skat 20.10.2022,1069.0,0
negative,25.10.2022,B Skat 20 10 2022,-1069.0,24.10.2022,Mc Donald ,289.0,0
negative,26.10.2022,McDonalds Solroed rest,-289.0,26.10.2022,Supermarket ,906.7,0
negative,26.10.2022,SuperB Solrød 56531,-906.7,28.10.2022,Vinit present ,100.0,0
negative,28.10.2022,MobilePay Mette Bigom Ryom Herold,-100.0,02.11.2022,Zara pants,522.0,0
negative,03.11.2022,ZARA FISKETORVERT 67494,-522.0,06.11.2022,Insurances,328.0,0
negative,06.11.2022,MobilePay Caroline Boje,-328.0,05.11.2022,Supermarket ,600.9,0
negative,07.11.2022,SuperB Solrød 64247,-600.9,06.11.2022,Supermarket ,51.95,0
negative,07.11.2022,SuperB Solrød 64932,-51.95,06.11.2022,Bakken parking,30.0,0
negative,08.11.2022,4180 APCOA PARKING AS,-30.0,10.11.2022,Supermarket ,659.25,0
negative,10.11.2022,SuperB Solrød 67854,-659.25,14.11.2022,Supermarket ,657.05,0
negative,14.11.2022,SuperB Solrød 70914,-657.05,16.11.2022,Benzina,619.63,0
negative,17.11.2022,Q8 Service 8042 30657,-619.63,20.11.2022,Mc Donald ,239.0,0
negative,22.11.2022,McDonalds Solroed rest,-239.0,24.11.2022,Formula,599.75,0
negative,24.11.2022,MobilePay Caroline Boje,-599.75,27.11.2022,Joe and the juice ,59.0,0
negative,29.11.2022,JOE THE JUICE A S Kastrup,-59.0,01.12.2022,Car loan,2474.0,0
negative,01.12.2022,Krogsgaard Finans,-2474.0,01.12.2022,Insurance,494.42,0
negative,01.12.2022,Gjensidige Forsikring D,-494.42,01.12.2022,Books LV currency,6.43,0
negative,01.12.2022,Udl kortbetaling 1 50 af DKK,-6.43,01.12.2022,Currency change,2.34,0
negative,01.12.2022,Udl kortbetaling 1 50 af DKK,-2.34,01.12.2022,Currency change,0.57,0
negative,02.12.2022,Udl kortbetaling 1 50 af DKK,-0.57,02.12.2022,Currency,1.13,0
negative,02.12.2022,Udl kortbetaling 1 50 af DKK,-1.13,02.12.2022,Currency,0.7,0
negative,02.12.2022,Udl kortbetaling 1 50 af DKK,-0.7,02.12.2022,Spotify,62.0,0
negative,02.12.2022,MobilePay Caroline Boje,-62.0,06.12.2022,Cafe Las Vegas,66.84,0
negative,06.12.2022,HGV LVBS FB LAS VEGAS,-66.84,06.12.2022,Starbucks Las Vegas,104.68,0
negative,06.12.2022,VENETIAN STARBUCKS I LAS VEGAS,-104.68,06.12.2022,Las Vegas,58.78,0
negative,06.12.2022,EXPO CONV CTR LAS VEGAS,-58.78,06.12.2022,Cafe Las Vegas,64.41,0
negative,06.12.2022,HGV LVBS FB LAS VEGAS,-64.41,06.12.2022,Skywalk Canyon,69.54,0
negative,06.12.2022,SKYWALK PHOTO PEACH SPRINGS,-69.54,06.12.2022,Grand Canyon tour,688.8,0
negative,06.12.2022,GCW TOUR TERMINAL PEACH SPRINGS,-688.8,06.12.2022,Mc donald LV,119.4,0
negative,06.12.2022,MCDONALD S F24108 LAS VEGAS,-119.4,06.12.2022,Starbucks,131.46,0
negative,06.12.2022,VENETIAN STARBUCKS I LAS VEGAS,-131.46,06.12.2022,T shirt Psychobunny,502.42,0
negative,06.12.2022,SP PSYCHO BUNNY 151 43459146,-502.42,06.12.2022,Karma present Caro,610.62,0
negative,06.12.2022,SP KARMA LUCK 170 28681438,-610.62,06.12.2022,Books Las Vegas,973.6,0
negative,06.12.2022,BARNES NOBLE Æ2128 LAS VEGAS,-973.6,06.12.2022,Squishybuzz Noah,459.91,0
negative,06.12.2022,SQ SQUISHABLE COM Las Vegas,-459.91,06.12.2022, Mc donald Las Vegas,171.11,0
negative,06.12.2022,MCDONALD S M4327 OF NV LAS VEGAS,-171.11,06.12.2022,Macy’s clothes Noah,294.65,0
negative,06.12.2022,MACYS LAS VEGAS LAS VEGAS,-294.65,06.12.2022,Las vegas cafe,142.87,0
negative,06.12.2022,HGV LVBS FB LAS VEGAS,-142.87,06.12.2022,Car rental Las Vegas,1165.47,0
negative,06.12.2022,BUDGET CAR AND TRUCK REN LAS,-1165.47,06.12.2022,Supermarket ,819.6,0
negative,06.12.2022,SuperB Solrød 62038,-819.6,07.12.2022,Currency bath stuff Caro,4.29,0
negative,07.12.2022,Udl kortbetaling 1 50 af DKK,-4.29,07.12.2022,Currency,1.51,0
negative,07.12.2022,Udl kortbetaling 1 50 af DKK,-1.51,07.12.2022,Currency,0.99,0
negative,07.12.2022,Udl kortbetaling 1 50 af DKK,-0.99,07.12.2022,Change currency,2.9,0
negative,07.12.2022,Udl kortbetaling 1 50 af DKK,-2.9,08.12.2022,Currency,0.56,0
negative,08.12.2022,Udl kortbetaling 1 50 af DKK,-0.56,08.12.2022,Currency,1.94,0
negative,08.12.2022,Udl kortbetaling 1 50 af DKK,-1.94,08.12.2022,Currency ,0.69,0
negative,08.12.2022,Udl kortbetaling 1 50 af DKK,-0.69,12.12.2022,Depotgebyr,30.18,0
